-1.000000	-0.030000
-1.000000	0.000000
-1.000000	0.010000
-1.000000	-0.340000
-1.000000	-0.800000
-1.000000	-0.870000
-1.000000	-0.880000
-1.000000	-0.930000
-1.000000	-0.840000
-1.000000	-0.820000
-1.000000	-0.840000
-1.000000	-0.910000
-1.000000	-0.890000
-1.000000	-0.870000
-1.000000	-0.880000
-1.000000	-0.900000
-1.000000	-0.880000
-1.000000	-0.890000
-1.000000	-1.090000
-1.000000	-1.110000
-1.000000	-0.900000
-1.000000	-0.910000
-1.000000	-0.890000
-1.000000	-0.890000
-1.000000	-0.870000
-1.000000	-1.100000
-1.000000	-1.170000
-1.000000	-0.910000
-1.000000	-0.910000
-1.000000	-0.890000
-1.000000	-0.890000
-1.000000	-1.160000
-1.000000	-1.120000
-1.000000	-0.880000
-1.000000	-0.890000
-1.000000	-0.890000
-1.000000	-0.570000
-1.000000	-0.540000
-1.000000	-0.650000
-1.000000	-1.020000
-1.000000	-1.170000
-1.000000	-1.200000
-1.000000	-0.950000
-1.000000	-0.920000
-1.000000	-1.150000
-1.000000	-1.120000
-1.000000	-1.140000
-1.000000	-0.930000
-1.000000	-0.910000
-1.000000	-0.890000
-1.000000	-1.150000
-1.000000	-1.150000
-1.000000	-0.910000
-1.000000	-0.910000
-1.000000	-0.930000
-1.000000	-0.920000
-1.000000	-0.950000
-1.000000	-0.940000
-1.000000	-1.180000
-1.000000	-1.150000
-1.000000	-0.920000
-1.000000	-0.940000
-1.000000	-0.950000
-1.000000	-0.930000
-1.000000	-0.930000
-1.000000	-0.950000
-1.000000	-0.920000
-1.000000	-0.940000
-1.000000	-1.120000
-1.000000	-0.950000
-1.000000	-0.950000
-1.000000	-0.930000
-1.000000	-0.920000
-1.000000	-0.930000
-1.000000	-1.170000
-1.000000	-1.180000
-1.000000	-0.950000
-1.000000	-0.900000
-1.000000	-0.950000
-1.000000	-0.930000
-1.000000	-0.940000
-1.000000	-0.950000
-1.000000	-0.950000
-1.000000	-0.960000
-1.000000	-0.940000
-1.000000	-0.940000
-1.000000	-0.950000
-1.000000	-0.940000
-1.000000	-0.950000
-1.000000	-0.940000
-1.000000	-0.930000
-1.000000	-0.920000
-1.000000	-1.180000
-1.000000	-0.940000
-1.000000	-0.950000
-1.000000	-0.950000
-1.000000	-0.940000
-1.000000	-0.950000
-1.000000	-0.950000
-1.000000	-0.950000
-1.000000	-0.940000
-1.000000	-1.120000
-1.000000	-0.940000
-1.000000	-0.960000
-1.000000	-0.940000
-1.000000	-0.950000
-1.000000	-0.960000
-1.000000	-0.950000
-1.000000	-0.930000
-1.000000	-1.150000
-1.000000	-1.180000
-1.000000	-0.950000
-1.000000	-0.950000
-1.000000	-0.960000
-1.000000	-0.950000
-1.000000	-0.950000
-1.000000	-0.950000
-1.000000	-0.960000
-1.000000	-0.960000
-1.000000	-0.970000
-1.000000	-0.950000
-1.000000	-0.950000
-1.000000	-0.950000
-1.000000	-0.950000
-1.000000	-0.960000
-1.000000	-0.960000
-1.000000	-0.960000
-1.000000	-0.970000
1.000000	-0.960000
1.000000	-0.970000
1.000000	-0.950000
1.000000	-0.170000
1.000000	0.290000
1.000000	0.420000
1.000000	0.420000
1.000000	0.360000
1.000000	0.420000
1.000000	0.460000
1.000000	0.480000
1.000000	0.630000
1.000000	0.710000
1.000000	0.730000
1.000000	0.670000
1.000000	0.710000
1.000000	0.750000
1.000000	0.820000
1.000000	0.820000
1.000000	0.820000
1.000000	0.900000
1.000000	0.860000
1.000000	0.840000
1.000000	0.900000
1.000000	0.840000
1.000000	0.890000
1.000000	0.950000
1.000000	0.940000
1.000000	0.930000
1.000000	0.920000
1.000000	0.940000
1.000000	0.930000
1.000000	0.910000
1.000000	0.920000
1.000000	0.940000
1.000000	0.950000
1.000000	0.960000
1.000000	0.960000
1.000000	0.930000
1.000000	0.970000
1.000000	0.960000
1.000000	0.930000
1.000000	0.930000
1.000000	0.980000
1.000000	1.000000
1.000000	0.940000
1.000000	0.940000
1.000000	0.930000
1.000000	0.930000
1.000000	0.950000
1.000000	0.970000
1.000000	0.950000
1.000000	1.000000
1.000000	1.000000
1.000000	0.950000
1.000000	0.910000
1.000000	0.950000
1.000000	0.960000
1.000000	0.950000
1.000000	0.960000
1.000000	1.000000
1.000000	0.950000
1.000000	0.960000
1.000000	0.930000
1.000000	0.930000
1.000000	0.970000
1.000000	0.940000
1.000000	0.940000
1.000000	0.990000
1.000000	0.990000
1.000000	1.000000
1.000000	0.970000
1.000000	0.940000
1.000000	0.980000
1.000000	0.970000
1.000000	0.940000
1.000000	0.950000
1.000000	0.980000
1.000000	0.910000
1.000000	0.920000
1.000000	1.010000
